ID	Category	DayOfWeek	Month	Hour
150804891	ROBBERY	Sunday	September	1AM
150805441	ROBBERY	Saturday	September	6PM
150805548	ROBBERY	Sunday	September	10PM
150805758	ROBBERY	Monday	September	12AM
150805792	ROBBERY	Monday	September	1AM
150806110	ROBBERY	Monday	September	3AM
150806198	ROBBERY	Monday	September	8AM
150806336	ROBBERY	Monday	September	2AM
150806530	ROBBERY	Monday	September	9AM
150807077	ROBBERY	Monday	September	12PM
150807748	ROBBERY	Sunday	August	11PM
150808310	ROBBERY	Monday	September	7PM
150808326	ROBBERY	Monday	September	7PM
150808348	ROBBERY	Monday	September	7PM
150808360	ROBBERY	Monday	September	8PM
150808473	ROBBERY	Monday	September	8PM
150808592	ROBBERY	Monday	September	9PM
150808661	ROBBERY	Monday	September	10PM
150808837	ROBBERY	Tuesday	September	12AM
150808887	ROBBERY	Monday	September	11PM
150808990	ROBBERY	Tuesday	September	4AM
150809001	ROBBERY	Tuesday	September	4AM
150809164	ROBBERY	Tuesday	September	8AM
150809227	ROBBERY	Tuesday	September	8AM
150810230	ROBBERY	Tuesday	September	1PM
150810622	ROBBERY	Tuesday	September	2PM
150811006	ROBBERY	Tuesday	September	5PM
150811181	ROBBERY	Sunday	September	4PM
150811357	ROBBERY	Tuesday	September	7PM
150811749	ROBBERY	Tuesday	September	10PM
150811852	ROBBERY	Tuesday	September	11PM
150811909	ROBBERY	Wednesday	September	12AM
150812010	ROBBERY	Wednesday	September	1AM
150812048	ROBBERY	Wednesday	September	2AM
150812054	ROBBERY	Wednesday	September	1AM
150812587	ROBBERY	Wednesday	September	9AM
150813137	ROBBERY	Wednesday	September	12PM
150813159	ROBBERY	Wednesday	September	12PM
150813563	ROBBERY	Wednesday	September	2PM
150813717	ROBBERY	Wednesday	September	12PM
150814163	ROBBERY	Wednesday	September	3PM
150814260	ROBBERY	Wednesday	September	6PM
150814696	ROBBERY	Wednesday	September	8PM
150815161	ROBBERY	Wednesday	September	11PM
150815246	ROBBERY	Thursday	September	12AM
150815321	ROBBERY	Thursday	September	2AM
150815337	ROBBERY	Thursday	September	2AM
150815343	ROBBERY	Thursday	September	2AM
150815406	ROBBERY	Thursday	September	4AM
150815412	ROBBERY	Thursday	September	4AM
150815791	ROBBERY	Wednesday	September	4PM
150816329	ROBBERY	Thursday	September	12PM
150817769	ROBBERY	Thursday	September	8PM
150818030	ROBBERY	Thursday	September	10PM
150818165	ROBBERY	Thursday	September	11PM
150818325	ROBBERY	Friday	September	1AM
150818557	ROBBERY	Friday	September	6AM
150818999	ROBBERY	Wednesday	September	4PM
150819141	ROBBERY	Friday	September	10AM
150819191	ROBBERY	Friday	September	10AM
150819351	ROBBERY	Sunday	March	10AM
150819492	ROBBERY	Friday	September	12PM
150820041	ROBBERY	Friday	September	3PM
150820358	ROBBERY	Friday	September	5PM
150820552	ROBBERY	Friday	September	6PM
150820875	ROBBERY	Friday	September	9PM
150821083	ROBBERY	Friday	September	10PM
150821312	ROBBERY	Saturday	September	12AM
150821403	ROBBERY	Saturday	September	1AM
150821431	ROBBERY	Saturday	September	1AM
150821607	ROBBERY	Saturday	September	3AM
150821635	ROBBERY	Saturday	September	3AM
150821685	ROBBERY	Saturday	September	4AM
150821726	ROBBERY	Saturday	September	5AM
150821732	ROBBERY	Saturday	September	5AM
150822150	ROBBERY	Saturday	September	9AM
150822627	ROBBERY	Friday	September	3PM
150822837	ROBBERY	Saturday	September	3AM
150823023	ROBBERY	Saturday	September	2PM
150823211	ROBBERY	Saturday	September	2PM
150823283	ROBBERY	Wednesday	September	11PM
150823910	ROBBERY	Saturday	September	5PM
150824112	ROBBERY	Saturday	September	10PM
150824281	ROBBERY	Saturday	September	11PM
150824300	ROBBERY	Sunday	September	12AM
150824441	ROBBERY	Sunday	September	12AM
150824532	ROBBERY	Sunday	September	2AM
150824554	ROBBERY	Sunday	September	2AM
150824598	ROBBERY	Sunday	September	3AM
150824601	ROBBERY	Sunday	September	2AM
150824714	ROBBERY	Sunday	September	4AM
150824764	ROBBERY	Sunday	September	5AM
150825057	ROBBERY	Sunday	September	8AM
150825671	ROBBERY	Sunday	September	1PM
150825706	ROBBERY	Sunday	September	1PM
150825825	ROBBERY	Sunday	September	2PM
150826970	ROBBERY	Sunday	September	10PM
150827489	ROBBERY	Monday	September	5AM
150827683	ROBBERY	Thursday	September	9PM
150828415	ROBBERY	Monday	September	12AM
150828829	ROBBERY	Monday	September	9AM
150828857	ROBBERY	Monday	September	1AM
150829156	ROBBERY	Monday	September	2PM
150829300	ROBBERY	Monday	September	3PM
150829485	ROBBERY	Monday	September	4PM
150829805	ROBBERY	Monday	September	4PM
150831731	ROBBERY	Sunday	September	10PM
150831775	ROBBERY	Tuesday	September	5PM
150832234	ROBBERY	Tuesday	September	1PM
150832331	ROBBERY	Tuesday	September	2PM
150833743	ROBBERY	Tuesday	September	9PM
150833903	ROBBERY	Tuesday	September	10PM
150833947	ROBBERY	Tuesday	September	10PM
150834161	ROBBERY	Wednesday	September	2AM
150834177	ROBBERY	Wednesday	September	2AM
150834581	ROBBERY	Wednesday	September	4AM
150835222	ROBBERY	Wednesday	September	12PM
150835573	ROBBERY	Tuesday	September	12AM
150835755	ROBBERY	Wednesday	September	2PM
150836537	ROBBERY	Wednesday	September	7PM
150836587	ROBBERY	Friday	September	12AM
150836991	ROBBERY	Wednesday	September	10PM
150837325	ROBBERY	Thursday	September	3AM
150837369	ROBBERY	Thursday	September	3AM
150838834	ROBBERY	Thursday	September	1PM
150839199	ROBBERY	Thursday	September	4PM
150839917	ROBBERY	Thursday	September	8PM
150840168	ROBBERY	Thursday	September	10PM
150840500	ROBBERY	Friday	September	1AM
150840663	ROBBERY	Friday	September	1AM
150841304	ROBBERY	Friday	September	11AM
150841467	ROBBERY	Friday	September	11AM
150841865	ROBBERY	Friday	September	1PM
150841887	ROBBERY	Friday	September	8AM
150842170	ROBBERY	Friday	September	4PM
150842302	ROBBERY	Friday	September	4PM
150842540	ROBBERY	Friday	September	6PM
150842669	ROBBERY	Friday	September	7PM
150842722	ROBBERY	Friday	September	7PM
150842807	ROBBERY	Friday	September	7PM
150842891	ROBBERY	Friday	September	8PM
150843015	ROBBERY	Friday	September	7PM
150843190	ROBBERY	Friday	September	10PM
150843526	ROBBERY	Saturday	September	1AM
150843617	ROBBERY	Saturday	September	1AM
150843645	ROBBERY	Saturday	September	2AM
150843764	ROBBERY	Saturday	September	3AM
150843924	ROBBERY	Saturday	September	7AM
150844110	ROBBERY	Saturday	September	9AM
150844455	ROBBERY	Saturday	September	11AM
150844596	ROBBERY	Friday	September	2AM
150844825	ROBBERY	Saturday	September	2PM
150845801	ROBBERY	Saturday	September	9PM
150845895	ROBBERY	Saturday	September	10PM
150846003	ROBBERY	Saturday	September	11PM
150846310	ROBBERY	Sunday	September	4AM
150846401	ROBBERY	Saturday	September	11PM
150847001	ROBBERY	Sunday	September	12PM
150847261	ROBBERY	Sunday	September	3AM
150847750	ROBBERY	Sunday	September	3PM
150847904	ROBBERY	Sunday	September	5PM
150848639	ROBBERY	Sunday	September	10PM
150848673	ROBBERY	Sunday	September	10PM
150848952	ROBBERY	Monday	September	1AM
150848968	ROBBERY	Tuesday	September	1AM
150849659	ROBBERY	Monday	September	8AM
150849762	ROBBERY	Monday	September	10AM
150849994	ROBBERY	Sunday	September	4AM
150850098	ROBBERY	Friday	September	11PM
150850593	ROBBERY	Monday	September	2PM
150851002	ROBBERY	Monday	September	4PM
150851074	ROBBERY	Monday	September	5PM
150851472	ROBBERY	Sunday	September	2AM
150851632	ROBBERY	Monday	September	8PM
150851701	ROBBERY	Monday	September	9PM
150851814	ROBBERY	Monday	September	9PM
150852191	ROBBERY	Monday	September	8PM
150852260	ROBBERY	Tuesday	September	1AM
150852298	ROBBERY	Tuesday	September	1AM
150853224	ROBBERY	Tuesday	September	11AM
150853713	ROBBERY	Monday	September	10PM
150854272	ROBBERY	Tuesday	September	2PM
150854329	ROBBERY	Tuesday	September	4PM
150854539	ROBBERY	Tuesday	September	5PM
150854761	ROBBERY	Tuesday	September	7PM
150854937	ROBBERY	Tuesday	September	8PM
150855195	ROBBERY	Tuesday	September	9PM
150855242	ROBBERY	Tuesday	September	10PM
150855286	ROBBERY	Tuesday	September	10PM
150855690	ROBBERY	Wednesday	September	5AM
150855781	ROBBERY	Wednesday	September	7AM
150856206	ROBBERY	Tuesday	September	2PM
150857191	ROBBERY	Wednesday	September	2PM
150858111	ROBBERY	Wednesday	September	7PM
150858547	ROBBERY	Wednesday	September	8PM
150858898	ROBBERY	Thursday	October	2AM
150859090	ROBBERY	Thursday	October	5AM
150859169	ROBBERY	Thursday	October	7AM
150859288	ROBBERY	Thursday	October	8AM
150859329	ROBBERY	Thursday	October	7AM
150859783	ROBBERY	Thursday	October	10AM
150860661	ROBBERY	Thursday	October	2PM
150860809	ROBBERY	Thursday	October	4PM
150861089	ROBBERY	Thursday	October	5PM
150861512	ROBBERY	Thursday	October	9PM
150861619	ROBBERY	Thursday	October	10PM
150861697	ROBBERY	Thursday	October	10PM
150861722	ROBBERY	Thursday	October	5PM
150861766	ROBBERY	Thursday	October	10PM
150861948	ROBBERY	Thursday	October	11PM
150861982	ROBBERY	Tuesday	September	10PM
150863201	ROBBERY	Friday	October	12PM
150863499	ROBBERY	Friday	October	12PM
150864970	ROBBERY	Friday	October	9PM
150865025	ROBBERY	Friday	October	9PM
150865172	ROBBERY	Friday	October	10PM
150865241	ROBBERY	Friday	October	11PM
150865326	ROBBERY	Friday	October	11PM
150865467	ROBBERY	Saturday	October	12AM
150865508	ROBBERY	Saturday	October	12AM
150865815	ROBBERY	Friday	October	8AM
150865871	ROBBERY	Saturday	October	6AM
150866114	ROBBERY	Saturday	October	9AM
150866534	ROBBERY	Saturday	October	12PM
150866772	ROBBERY	Friday	October	8PM
150867203	ROBBERY	Saturday	October	5PM
150867225	ROBBERY	Saturday	October	4PM
150867736	ROBBERY	Saturday	October	6PM
150867899	ROBBERY	Saturday	October	10PM
150868013	ROBBERY	Saturday	October	10PM
150868035	ROBBERY	Saturday	October	11PM
150868223	ROBBERY	Sunday	October	1AM
150868308	ROBBERY	Sunday	October	2AM
150868518	ROBBERY	Sunday	October	5AM
150869481	ROBBERY	Sunday	October	2AM
150869710	ROBBERY	Sunday	October	4PM
150870018	ROBBERY	Sunday	October	5PM
150870466	ROBBERY	Sunday	October	8PM
150870488	ROBBERY	Sunday	October	9PM
150871367	ROBBERY	Thursday	October	4AM
150872036	ROBBERY	Monday	October	1PM
150872224	ROBBERY	Sunday	October	9PM
150872252	ROBBERY	Monday	October	2PM
150872581	ROBBERY	Monday	October	4PM
150872832	ROBBERY	Monday	October	5PM
150873040	ROBBERY	Friday	October	2PM
150873222	ROBBERY	Monday	October	7PM
150873426	ROBBERY	Monday	October	9PM
150873573	ROBBERY	Monday	October	10PM
150873636	ROBBERY	Monday	October	6PM
150873852	ROBBERY	Tuesday	October	2AM
150873965	ROBBERY	Tuesday	October	4AM
150874173	ROBBERY	Sunday	October	4AM
150874361	ROBBERY	Tuesday	October	9AM
150874593	ROBBERY	Monday	September	3PM
150874719	ROBBERY	Tuesday	October	11AM
150875206	ROBBERY	Tuesday	October	12PM
150875529	ROBBERY	Tuesday	October	2PM
150875585	ROBBERY	Tuesday	October	3PM
150875814	ROBBERY	Monday	October	2PM
150875911	ROBBERY	Friday	October	10PM
150876486	ROBBERY	Tuesday	October	10PM
150876715	ROBBERY	Wednesday	October	12AM
150876771	ROBBERY	Wednesday	October	1AM
150876840	ROBBERY	Wednesday	October	12AM
150876878	ROBBERY	Wednesday	October	2AM
150876884	ROBBERY	Wednesday	October	2AM
150876969	ROBBERY	Wednesday	October	3AM
150877600	ROBBERY	Wednesday	October	10AM
150877785	ROBBERY	Wednesday	October	11AM
150878523	ROBBERY	Wednesday	October	3PM
150878937	ROBBERY	Wednesday	October	5PM
150879076	ROBBERY	Wednesday	October	6PM
150879355	ROBBERY	Wednesday	October	8PM
150879747	ROBBERY	Wednesday	October	10PM
150879850	ROBBERY	Wednesday	October	11PM
150880067	ROBBERY	Thursday	October	1AM
150880170	ROBBERY	Thursday	October	4AM
150881134	ROBBERY	Thursday	October	6AM
150881877	ROBBERY	Thursday	October	3PM
150882201	ROBBERY	Thursday	October	7AM
150882392	ROBBERY	Thursday	October	6PM
150882916	ROBBERY	Thursday	October	9PM
150883312	ROBBERY	Friday	October	3AM
150883425	ROBBERY	Friday	October	5AM
150883782	ROBBERY	Friday	October	9AM
150884376	ROBBERY	Friday	October	11AM
150884984	ROBBERY	Thursday	October	3PM
150884990	ROBBERY	Friday	October	5PM
150885045	ROBBERY	Friday	October	5PM
150885396	ROBBERY	Friday	October	7PM
150886532	ROBBERY	Saturday	October	4AM
150886736	ROBBERY	Friday	October	11PM
150886899	ROBBERY	Saturday	October	12AM
150887289	ROBBERY	Friday	October	9AM
150887643	ROBBERY	Saturday	October	2PM
150888481	ROBBERY	Saturday	October	12AM
150888839	ROBBERY	Saturday	October	9PM
150889138	ROBBERY	Saturday	October	11PM
150889586	ROBBERY	Sunday	October	4AM
150890276	ROBBERY	Saturday	October	9PM
150890492	ROBBERY	Sunday	October	12AM
150890806	ROBBERY	Saturday	October	2AM
150890828	ROBBERY	Sunday	October	4PM
150890856	ROBBERY	Saturday	October	4PM
150890931	ROBBERY	Sunday	October	4PM
150891199	ROBBERY	Sunday	October	6PM
150891224	ROBBERY	Sunday	October	6PM
150891456	ROBBERY	Sunday	October	8PM
150891779	ROBBERY	Sunday	October	11PM
150891804	ROBBERY	Sunday	October	11PM
150892084	ROBBERY	Monday	October	1AM
150892181	ROBBERY	Monday	October	2AM
150892200	ROBBERY	Monday	October	2AM
150892307	ROBBERY	Monday	October	1AM
150892357	ROBBERY	Monday	October	12AM
150893076	ROBBERY	Sunday	October	3AM
150894529	ROBBERY	Monday	October	8PM
150894767	ROBBERY	Monday	October	10PM
150894977	ROBBERY	Monday	October	11PM
150895022	ROBBERY	Tuesday	October	12AM
150895113	ROBBERY	Tuesday	October	2AM
150895179	ROBBERY	Tuesday	October	4AM
150895210	ROBBERY	Tuesday	October	5AM
150895248	ROBBERY	Tuesday	October	5AM
150895254	ROBBERY	Tuesday	October	6AM
150895282	ROBBERY	Tuesday	October	6AM
150895298	ROBBERY	Tuesday	October	6AM
150895492	ROBBERY	Tuesday	October	5AM
150895884	ROBBERY	Tuesday	October	10AM
150895981	ROBBERY	Tuesday	October	11AM
150896092	ROBBERY	Thursday	October	10PM
150896274	ROBBERY	Tuesday	October	12AM
150897711	ROBBERY	Tuesday	October	8PM
150898060	ROBBERY	Tuesday	October	6PM
150898305	ROBBERY	Wednesday	October	12AM
150898355	ROBBERY	Wednesday	October	1AM
150899347	ROBBERY	Wednesday	October	10AM
150899494	ROBBERY	Wednesday	October	12PM
150899579	ROBBERY	Wednesday	October	1PM
150899626	ROBBERY	Friday	July	10PM
150899648	ROBBERY	Wednesday	October	1PM
150900580	ROBBERY	Wednesday	October	6PM
150901083	ROBBERY	Wednesday	October	10PM
150901196	ROBBERY	Wednesday	October	10PM
150901221	ROBBERY	Wednesday	October	10PM
150901340	ROBBERY	Wednesday	October	11PM
150901481	ROBBERY	Thursday	October	1AM
150901607	ROBBERY	Thursday	October	5AM
150902097	ROBBERY	Thursday	October	10AM
150902263	ROBBERY	Thursday	October	10AM
150903716	ROBBERY	Thursday	October	7PM
150903926	ROBBERY	Thursday	October	7PM
150904112	ROBBERY	Thursday	October	2PM
150904156	ROBBERY	Thursday	October	7PM
150904231	ROBBERY	Thursday	October	5PM
150904269	ROBBERY	Thursday	October	10PM
150905609	ROBBERY	Thursday	October	12PM
150905756	ROBBERY	Friday	October	1PM
150905944	ROBBERY	Friday	October	12AM
150906657	ROBBERY	Friday	October	5PM
150906851	ROBBERY	Friday	October	6PM
150907376	ROBBERY	Friday	October	10PM
150907611	ROBBERY	Friday	October	11PM
150907796	ROBBERY	Saturday	October	2AM
150907837	ROBBERY	Saturday	October	3AM
150908136	ROBBERY	Saturday	October	3AM
150908625	ROBBERY	Saturday	October	12PM
150908631	ROBBERY	Saturday	October	12PM
150909435	ROBBERY	Saturday	October	5PM
150909742	ROBBERY	Saturday	October	9PM
150910147	ROBBERY	Sunday	October	12AM
150910341	ROBBERY	Sunday	October	2AM
150910410	ROBBERY	Sunday	October	2AM
150910482	ROBBERY	Sunday	October	4AM
150910852	ROBBERY	Sunday	October	11AM
150910874	ROBBERY	Sunday	October	10AM
150911098	ROBBERY	Saturday	October	12AM
150911189	ROBBERY	Sunday	October	12PM
150911838	ROBBERY	Sunday	October	4PM
150912115	ROBBERY	Saturday	October	11PM
150912240	ROBBERY	Sunday	October	8PM
150912676	ROBBERY	Sunday	October	10PM
150912701	ROBBERY	Sunday	October	11PM
150913038	ROBBERY	Monday	October	5AM
150913997	ROBBERY	Sunday	October	11AM
150914616	ROBBERY	Monday	October	3PM
150915608	ROBBERY	Monday	October	9PM
150915614	ROBBERY	Monday	October	9PM
150915909	ROBBERY	Tuesday	October	12AM
150915959	ROBBERY	Tuesday	October	12AM
150916139	ROBBERY	Tuesday	October	5AM
150916775	ROBBERY	Monday	October	6PM
150916797	ROBBERY	Tuesday	October	10AM
150917444	ROBBERY	Tuesday	October	2PM
150917739	ROBBERY	Tuesday	October	3PM
150918414	ROBBERY	Tuesday	October	7PM
150918420	ROBBERY	Tuesday	October	7PM
150918602	ROBBERY	Tuesday	October	9PM
150918969	ROBBERY	Tuesday	October	10PM
150919042	ROBBERY	Tuesday	October	11PM
150919525	ROBBERY	Wednesday	October	7AM
150919860	ROBBERY	Wednesday	October	9AM
150919973	ROBBERY	Wednesday	October	10AM
150921100	ROBBERY	Wednesday	October	3PM
150921144	ROBBERY	Wednesday	October	9AM
150921213	ROBBERY	Wednesday	October	4PM
150921649	ROBBERY	Wednesday	October	6PM
150921752	ROBBERY	Wednesday	October	7PM
150921815	ROBBERY	Wednesday	October	8PM
150921859	ROBBERY	Wednesday	October	8PM
150921865	ROBBERY	Wednesday	October	8PM
150922647	ROBBERY	Thursday	October	2AM
150922700	ROBBERY	Thursday	October	6AM
150924154	ROBBERY	Thursday	October	3PM
150924198	ROBBERY	Thursday	October	3PM
150924364	ROBBERY	Sunday	October	4AM
150924411	ROBBERY	Monday	October	10PM
150924609	ROBBERY	Thursday	October	4PM
150924706	ROBBERY	Thursday	October	7PM
150925118	ROBBERY	Thursday	October	10PM
150925215	ROBBERY	Thursday	October	10PM
150925221	ROBBERY	Thursday	October	4PM
150925312	ROBBERY	Thursday	October	11PM
150925538	ROBBERY	Friday	October	2AM
150925629	ROBBERY	Friday	October	7AM
150925726	ROBBERY	Friday	October	7AM
150926990	ROBBERY	Friday	October	2PM
150927534	ROBBERY	Friday	October	5PM
150927625	ROBBERY	Friday	October	10AM
150927807	ROBBERY	Friday	October	7PM
150927904	ROBBERY	Friday	October	7PM
150928087	ROBBERY	Friday	October	8PM
150928372	ROBBERY	Friday	October	9PM
150928811	ROBBERY	Saturday	October	1AM
150928883	ROBBERY	Saturday	October	3AM
150928946	ROBBERY	Saturday	October	4AM
150929057	ROBBERY	Saturday	October	6AM
150929217	ROBBERY	Saturday	October	8AM
150929483	ROBBERY	Saturday	October	10AM
150930468	ROBBERY	Saturday	October	4PM
150930913	ROBBERY	Saturday	October	4AM
150931541	ROBBERY	Sunday	October	12AM
150931717	ROBBERY	Sunday	October	2AM
150931911	ROBBERY	Sunday	October	4AM
150932129	ROBBERY	Saturday	October	1AM
150932191	ROBBERY	Saturday	October	5PM
150932458	ROBBERY	Sunday	October	9AM
150932925	ROBBERY	Sunday	October	1PM
150933650	ROBBERY	Wednesday	October	7PM
150934103	ROBBERY	Sunday	October	8PM
150934266	ROBBERY	Sunday	October	9PM
150934385	ROBBERY	Sunday	October	11PM
150934523	ROBBERY	Monday	October	12AM
150934539	ROBBERY	Monday	October	12AM
150934573	ROBBERY	Monday	October	1AM
150934658	ROBBERY	Monday	October	1AM
150935383	ROBBERY	Sunday	October	9PM
150935496	ROBBERY	Monday	October	11AM
150936256	ROBBERY	Monday	October	1PM
150936488	ROBBERY	Monday	October	3PM
150937000	ROBBERY	Sunday	October	1AM
150937044	ROBBERY	Monday	October	5PM
150937533	ROBBERY	Monday	October	8PM
150937646	ROBBERY	Monday	October	9PM
150937715	ROBBERY	Monday	October	9PM
150937828	ROBBERY	Monday	October	10PM
150937834	ROBBERY	Monday	October	10PM
150937919	ROBBERY	Monday	October	11PM
150937925	ROBBERY	Monday	October	11PM
150938020	ROBBERY	Monday	October	9PM
150938218	ROBBERY	Tuesday	October	3AM
150938280	ROBBERY	Monday	October	4PM
150938622	ROBBERY	Tuesday	October	8AM
150938713	ROBBERY	Tuesday	October	1AM
150938729	ROBBERY	Tuesday	October	9AM
150938791	ROBBERY	Monday	October	12PM
150939329	ROBBERY	Tuesday	October	12PM
150939705	ROBBERY	Friday	October	10PM
150939802	ROBBERY	Tuesday	October	4PM
150939846	ROBBERY	Tuesday	October	4PM
150940263	ROBBERY	Tuesday	October	5PM
150940279	ROBBERY	Tuesday	October	6PM
150940508	ROBBERY	Monday	June	1PM
150940564	ROBBERY	Sunday	September	2AM
150940990	ROBBERY	Tuesday	October	11PM
150941067	ROBBERY	Wednesday	October	2AM
150941114	ROBBERY	Wednesday	October	3AM
150941186	ROBBERY	Wednesday	October	1AM
150941249	ROBBERY	Wednesday	October	5AM
150941283	ROBBERY	Wednesday	October	5AM
150941415	ROBBERY	Wednesday	October	7AM
150941487	ROBBERY	Wednesday	October	3AM
150941681	ROBBERY	Tuesday	October	6PM
150941926	ROBBERY	Wednesday	October	10AM
150942463	ROBBERY	Wednesday	October	1PM
150942918	ROBBERY	Wednesday	October	5PM
150943007	ROBBERY	Wednesday	October	5PM
150943370	ROBBERY	Wednesday	October	6PM
150943386	ROBBERY	Wednesday	October	6PM
150943455	ROBBERY	Wednesday	October	4PM
150943524	ROBBERY	Wednesday	October	1AM
150943825	ROBBERY	Wednesday	October	10PM
150944475	ROBBERY	Wednesday	October	7PM
150944873	ROBBERY	Thursday	October	10AM
150944958	ROBBERY	Thursday	October	9AM
150945172	ROBBERY	Thursday	October	11AM
150945235	ROBBERY	Thursday	October	12PM
150945263	ROBBERY	Sunday	October	2PM
150945310	ROBBERY	Thursday	October	12PM
150945815	ROBBERY	Thursday	October	2PM
150945934	ROBBERY	Thursday	October	4PM
150946045	ROBBERY	Thursday	October	2PM
150946926	ROBBERY	Thursday	October	9PM
150947203	ROBBERY	Thursday	October	11PM
150947297	ROBBERY	Friday	October	12AM
150947350	ROBBERY	Friday	October	1AM
150947407	ROBBERY	Friday	October	1AM
150947457	ROBBERY	Thursday	October	9PM
150947479	ROBBERY	Friday	October	3AM
150947491	ROBBERY	Friday	October	3AM
150948289	ROBBERY	Friday	October	11AM
150948790	ROBBERY	Friday	October	11AM
150949362	ROBBERY	Friday	October	6PM
150949641	ROBBERY	Friday	October	8PM
150949776	ROBBERY	Friday	October	9PM
150949839	ROBBERY	Friday	October	9PM
150949845	ROBBERY	Friday	October	10PM
150950024	ROBBERY	Friday	October	10PM
150950228	ROBBERY	Saturday	October	12AM
150950284	ROBBERY	Saturday	October	1AM
150950331	ROBBERY	Saturday	October	1AM
150950541	ROBBERY	Friday	October	6PM
150950610	ROBBERY	Saturday	October	4AM
150950767	ROBBERY	Saturday	October	8AM
150951016	ROBBERY	Saturday	October	9AM
150951044	ROBBERY	Saturday	October	10AM
150951737	ROBBERY	Saturday	October	4PM
150951793	ROBBERY	Saturday	October	3PM
150952183	ROBBERY	Saturday	October	7PM
150952440	ROBBERY	Saturday	October	9PM
150952569	ROBBERY	Saturday	October	9PM
150952597	ROBBERY	Saturday	October	10PM
150952804	ROBBERY	Saturday	October	11PM
150953153	ROBBERY	Sunday	November	1AM
150953197	ROBBERY	Sunday	November	1AM
150953357	ROBBERY	Sunday	November	1AM
150953498	ROBBERY	Sunday	November	3AM
150953523	ROBBERY	Sunday	November	3AM
150953937	ROBBERY	Sunday	November	9AM
150954173	ROBBERY	Saturday	October	8PM
150954311	ROBBERY	Sunday	November	1AM
150954684	ROBBERY	Sunday	November	12PM
150954822	ROBBERY	Sunday	November	2PM
150955228	ROBBERY	Sunday	November	1AM
150955353	ROBBERY	Sunday	November	6PM
150955400	ROBBERY	Sunday	November	7PM
150955632	ROBBERY	Sunday	November	1AM
150955808	ROBBERY	Sunday	November	8PM
150955949	ROBBERY	Sunday	November	10PM
150956179	ROBBERY	Saturday	October	3AM
150956470	ROBBERY	Saturday	October	4AM
150956834	ROBBERY	Sunday	November	2AM
150957133	ROBBERY	Sunday	June	10PM
150957876	ROBBERY	Monday	November	1PM
150958131	ROBBERY	Sunday	November	5PM
150958448	ROBBERY	Monday	November	6PM
150959258	ROBBERY	Tuesday	November	1AM
150959264	ROBBERY	Tuesday	November	1AM
150959690	ROBBERY	Monday	November	9PM
150960186	ROBBERY	Tuesday	November	11AM
150961554	ROBBERY	Tuesday	November	6PM
150962182	ROBBERY	Tuesday	November	10PM
150962295	ROBBERY	Tuesday	November	11PM
150962580	ROBBERY	Wednesday	November	2AM
150964445	ROBBERY	Wednesday	November	4AM
150964683	ROBBERY	Wednesday	November	5PM
150965001	ROBBERY	Wednesday	November	6PM
150965211	ROBBERY	Wednesday	November	8PM
150965261	ROBBERY	Wednesday	November	4PM
150965374	ROBBERY	Sunday	November	2AM
150965744	ROBBERY	Thursday	November	1AM
150966297	ROBBERY	Thursday	November	10AM
150966833	ROBBERY	Thursday	November	12PM
150966918	ROBBERY	Wednesday	November	9PM
150967392	ROBBERY	Thursday	November	3PM
150967411	ROBBERY	Monday	November	8AM
150967546	ROBBERY	Thursday	October	12AM
150967950	ROBBERY	Thursday	November	8PM
150968237	ROBBERY	Thursday	November	10PM
150968340	ROBBERY	Friday	November	12AM
150968657	ROBBERY	Friday	November	6AM
150969815	ROBBERY	Friday	November	1PM
150970204	ROBBERY	Tuesday	November	2AM
150970834	ROBBERY	Friday	November	9PM
150971092	ROBBERY	Friday	November	10PM
150971553	ROBBERY	Saturday	November	5AM
150971622	ROBBERY	Friday	November	7AM
150972028	ROBBERY	Sunday	November	9AM
150972153	ROBBERY	Saturday	November	12PM
150973399	ROBBERY	Saturday	November	4PM
150973690	ROBBERY	Saturday	November	10PM
150973703	ROBBERY	Saturday	November	11PM
150973769	ROBBERY	Sunday	November	11PM
150973838	ROBBERY	Sunday	November	12AM
150973866	ROBBERY	Sunday	November	12AM
150973979	ROBBERY	Sunday	November	2AM
150974030	ROBBERY	Sunday	November	3AM
150974911	ROBBERY	Sunday	November	2PM
150975395	ROBBERY	Sunday	November	6PM
150975668	ROBBERY	Sunday	November	7PM
150975771	ROBBERY	Sunday	November	8PM
150975828	ROBBERY	Sunday	November	8PM
150976042	ROBBERY	Sunday	November	10PM
150976309	ROBBERY	Monday	November	2AM
150978537	ROBBERY	Monday	November	6PM
150978571	ROBBERY	Monday	November	11AM
150979228	ROBBERY	Tuesday	November	12AM
150979347	ROBBERY	Tuesday	November	2AM
150979444	ROBBERY	Tuesday	November	3AM
150979450	ROBBERY	Tuesday	November	4AM
150980247	ROBBERY	Tuesday	November	11AM
150980548	ROBBERY	Saturday	October	5PM
150980582	ROBBERY	Tuesday	November	12PM
150980924	ROBBERY	Tuesday	November	3PM
150981803	ROBBERY	Tuesday	November	8PM
150982431	ROBBERY	Wednesday	November	2AM
150982550	ROBBERY	Wednesday	November	7AM
150983150	ROBBERY	Wednesday	November	12PM
150983627	ROBBERY	Wednesday	November	1PM
150984142	ROBBERY	Wednesday	November	4PM
150984158	ROBBERY	Wednesday	November	5PM
150984465	ROBBERY	Wednesday	November	7PM
150984631	ROBBERY	Wednesday	November	8PM
